player_id,latest_market_value,latest_transfer_date,latest_fee,from_club,to_club
580657,2000000,2023-01-31,€1.70m,76,306
580747,1600000,2024-01-05,End of loan,119,618
580765,600000,2023-08-07,free transfer,9250,24394
580809,400000,2024-05-31,End of loan,1042,1237
580978,1500000,2023-01-29,€2.60m,2761,62
581109,2500000,2023-07-01,€3.00m,76,371
581112,250000,2023-08-10,End of loan,36224,239
581113,200000,2023-08-11,free transfer,9250,9899
581121,900000,2024-06-30,End of loan,8024,1075
581140,1500000,2023-07-11,free transfer,10949,7775
581330,50000,2022-01-01,,39337,22
581357,175000,2020-08-05,free transfer,93,2036
581358,600000,2022-08-08,€250k,999,377
581640,100000,2022-08-03,free transfer,2464,8733
581660,250000,2024-01-22,End of loan,5776,865
581672,3500000,2022-12-19,,41101,506
581675,1500000,2024-05-31,End of loan,2455,9250
581678,120000000,2023-07-01,€103.00m,16,418
581781,4000000,2020-08-18,free transfer,2969,472
582078,175000,2024-05-31,End of loan,2553,989
582100,300000,2024-02-22,free transfer,6469,6399
582923,100000,2023-02-13,free transfer,2692,6399
583046,75000,2022-07-01,,5618,1005
583189,18000000,2023-07-25,€17.50m,985,703
583199,12000000,2024-05-31,End of loan,350,281
583255,3000000,2023-01-27,€10.25m,698,989
583404,6500000,2024-06-30,End of loan,6574,234
583699,2300000,2024-02-01,€3.75m,76,1082
583917,8000000,2024-02-09,€10.00m,255,114
583919,100000,2023-01-31,?,43560,3225
584287,200000,2023-07-13,?,7805,1897
584769,18000000,2022-07-28,€17.00m,1132,29
585068,2000000,2024-06-30,End of loan,2687,62
585080,350000,2024-01-01,free transfer,28893,6110
585323,1500000,2023-01-05,,11972,1050
585339,550000,2024-07-31,End of loan,21101,370
585550,5000000,2022-07-01,€14.00m,9265,180
585700,1000000,2024-06-30,End of loan,1244,150
585959,18000000,2022-08-11,€20.00m,583,273
585973,5000000,2022-07-01,€4.25m,1162,1041
585982,20000000,2024-07-01,€13.00m,2919,46
586659,1000000,2024-06-30,End of loan,467,18
586756,3500000,2022-07-01,free transfer,22,410
586853,15000000,2024-06-30,End of loan,252,244
586986,800000,2024-12-31,End of loan,1008,873
587002,700000,2024-05-31,End of loan,1020,1148
587019,450000,2024-05-31,End of loan,988,1148
587278,125000,2022-03-21,,515,40090
587520,6500000,2024-07-01,€4.00m,51828,366
588020,725000,2024-06-30,End of loan,7775,79
588426,100000,2021-07-01,,11610,472
589013,25000,2020-01-22,€125k,5699,2300
589926,100000,2024-05-31,End of loan,3021,511
590302,1000000,2023-09-02,€800k,6912,119
590410,75000,2024-05-31,End of loan,1192,9043
590841,600000,2022-07-01,?,10004,595
590926,600000,2023-08-08,€250k,605,2832
591193,5000000,2023-09-01,€7.50m,618,24
591361,2000000,2023-01-30,€6.00m,130,36
591844,550000,2024-02-01,€1.50m,875,405
591949,18000000,2022-07-09,€14.25m,1025,1148
592400,2000000,2021-08-12,€500k,30929,601
592403,3300000,2021-07-01,€2.00m,30929,172
592534,350000,2023-07-01,€120k,91,269
592735,5000000,2023-07-23,€12.00m,366,656
592924,300000,2023-08-10,free transfer,5,2239
592975,1000000,2021-08-30,€1.50m,738,130
593337,250000,2024-06-30,End of loan,8023,7732
593356,700000,2024-12-31,End of loan,8172,22902
594227,3000000,2022-07-01,€6.00m,202,2282
594240,300000,2024-06-30,End of loan,384,385
594273,500000,2023-09-01,?,9715,979
594812,650000,2024-06-30,End of loan,7056,865
595012,600000,2022-08-30,€1.00m,979,2503
595594,300000,2023-08-25,€1.75m,1293,687
595809,25000000,2023-08-29,€25.00m,410,29
596122,800000,2022-08-31,€1.80m,142,367
596148,850000,2023-08-10,?,200,468
596150,75000,2023-03-01,,515,41274
596153,800000,2023-06-30,End of loan,17,86
596204,100000,2022-08-01,free transfer,2457,11085
596446,800000,2022-07-25,€1.20m,399,677
596821,300000,2024-06-30,End of loan,35,6945
597432,300000,2022-01-01,,7001,170
597659,5000000,2023-05-31,End of loan,1028,399
598148,150000,2020-10-27,,515,697
598274,300000,2024-06-30,End of loan,10262,6110
598791,2800000,2023-07-01,€3.50m,601,157
599231,3000000,2022-07-01,€5.00m,2464,2282
599419,500000,2023-07-01,,245,60
599489,300000,2023-01-08,free transfer,267,10217
599580,50000,2019-06-30,End of loan,28596,814
599663,7000000,2024-01-20,€8.00m,501,244
600481,1500000,2021-07-16,€1.00m,801,1096
600732,800000,2024-03-27,€1.70m,1059,501
601058,500000,2024-06-30,End of loan,759,61955
601577,1000000,2023-06-30,End of loan,585,398
601883,45000000,2023-09-01,€62.00m,543,281
602105,35000000,2022-08-30,€95.00m,610,985
602124,2200000,2024-06-30,End of loan,5621,430
602781,1000000,2024-01-15,€2.00m,428,157
603864,350000,2022-07-01,free transfer,71085,903
603891,250000,2024-06-30,End of loan,999,749
603940,2000000,2024-06-30,End of loan,472,6767
604320,2000000,2024-06-30,End of loan,14,27
604327,2500000,2024-06-30,End of loan,419,27
604359,900000,2024-06-30,End of loan,33,28
604777,600000,2023-08-03,free transfer,1161,7775
605110,800000,2023-09-15,€250k,28,141
605184,12000000,2021-07-01,€8.50m,131,417
605268,4000000,2024-06-30,End of loan,48,24
605396,450000,2023-07-24,?,1056,1044
605528,100000,2023-08-01,free transfer,3705,21550
605557,100000,2024-01-31,?,2761,2817
605561,200000,2024-02-19,?,239,1057
605757,200000,2024-05-31,End of loan,3818,9261
606126,100000,2024-06-30,End of loan,39869,10484
606718,1000000,2022-01-04,End of loan,504,543
606752,4000000,2023-07-14,€5.00m,33,1075
606893,1200000,2024-01-01,€1.00m,7769,455
607034,4000000,2023-08-07,€4.50m,353,969
607223,8000000,2020-01-01,,12764,1041
607228,600000,2023-07-12,free transfer,41101,41274
607720,4000000,2024-06-30,End of loan,65,3
607780,600000,2024-06-30,End of loan,11972,367
607854,13000000,2022-07-06,€22.90m,380,800
608172,6000000,2024-07-01,€6.00m,434,2282
608832,800000,2022-08-17,€2.90m,4795,60
610163,50000,2023-09-13,free transfer,5494,3840
610238,400000,2024-06-30,End of loan,6912,8519
610335,5000000,2023-08-31,€10.00m,3329,720
610431,2500000,2024-06-30,End of loan,64,79
610442,45000000,2023-08-05,€73.90m,800,985
610581,400000,2024-01-29,€1.17m,3884,677
610607,100000,2023-07-01,?,1322,197
610649,350000,2023-09-06,?,9249,601
610849,8000000,2024-05-31,End of loan,3008,9265
610850,275000,2024-11-30,End of loan,40835,1110
611049,700000,2024-01-05,€530k,62,941
611075,200000,2021-07-23,free transfer,10773,10718
611793,2000000,2024-01-10,End of loan,164,989
612059,25000,2024-06-30,End of loan,1104,410
612814,25000,2020-07-01,,15589,18179
612826,3000000,2019-08-13,€8.00m,10004,79
613725,350000,2022-06-30,End of loan,20,36
613873,5000000,2024-12-31,End of loan,609,51772
613964,600000,2021-07-01,€200k,1402,172
614258,30000000,2023-07-01,,9250,631
614603,900000,2024-05-31,End of loan,2805,543
614742,250000,2021-07-01,,5243,130
614811,300000,2024-01-14,End of loan,1042,9253
615302,2500000,2023-07-01,€1.00m,448,3329
615350,5000000,2023-07-01,€5.00m,1041,1049
615618,150000,2023-08-03,?,10850,13753
616162,750000,2024-06-30,End of loan,4031,46
616341,40000000,2022-07-01,€38.00m,336,583
616344,7000000,2023-07-05,€8.00m,336,82
616369,10000000,2019-07-01,,9899,681
616631,2000000,2022-06-30,End of loan,380,800
616894,3200000,2022-07-01,€3.60m,10484,449
616948,900000,2024-12-31,End of loan,9644,279
617060,1200000,2023-08-11,€1.90m,10718,472
617074,3000000,2024-06-30,End of loan,3709,23826
617081,1500000,2023-07-01,,6182,1049
617267,3000000,2024-06-30,End of loan,3329,294
617460,2000000,2023-07-31,€230k,4633,370
617699,400000,2024-02-10,€120k,1162,448
618341,500000,2022-07-12,€6.00m,6767,398
618377,25000,2023-02-18,?,4000,7154
618402,350000,2023-07-01,free transfer,9262,1039
618425,2000000,2023-12-04,,515,969
618472,25000000,2023-08-11,€30.00m,1041,23826
618494,8000000,2024-05-31,End of loan,3008,9252
618495,150000,2024-05-31,End of loan,1074,9252
618809,10000000,2023-07-03,free transfer,13,940
618813,3000000,2024-06-30,End of loan,13222,13
618869,900000,2024-06-30,End of loan,7160,141
618898,2000000,2024-06-30,End of loan,3209,7160
620072,50000,2019-07-01,,15020,589
620076,150000,2021-08-01,free transfer,589,44006
620155,225000,2024-06-30,End of loan,28596,1321
620156,150000,2023-07-01,,37465,715
620217,350000,2023-06-30,End of loan,1496,941
620295,700000,2024-06-30,End of loan,724,86
620313,10000000,2022-07-13,€13.00m,618,409
620322,25000000,2023-06-30,End of loan,1041,631
620598,3000000,2023-01-13,€5.00m,475,1132
620907,250000,2023-07-25,free transfer,6028,6110
621195,100000,2021-07-01,,44424,354
621670,75000,2019-08-02,?,6201,56669
621802,3000000,2023-08-31,€4.00m,520,86
621965,350000,2023-09-03,?,130,24394
621993,6000000,2023-09-01,€12.85m,1123,703
622212,150000,2021-06-30,End of loan,13718,6038
622380,10000000,2024-01-19,End of loan,1003,631
622722,150000,2023-07-01,,1171,269
622871,150000,2021-08-06,free transfer,88,6107
622988,500000,2023-07-01,,6182,1049
623095,450000,2024-06-30,End of loan,601,2282
623412,1000000,2023-07-01,free transfer,40843,416
623521,3000000,2024-06-30,End of loan,3709,418
623570,18000000,2023-08-01,€17.00m,350,244
624087,250000,2023-07-21,free transfer,10604,2311
624243,400000,2024-05-31,End of loan,511,38588
624258,1500000,2023-07-01,,9252,31
624690,7000000,2021-06-30,End of loan,415,18
624751,50000,2022-05-11,End of loan,3030,511
624913,1400000,2023-08-29,€1.50m,119,172
624942,2500000,2024-07-01,€2.00m,398,366
625202,4500000,2021-07-01,€10.50m,333,130
625569,4500000,2024-12-31,End of loan,10010,40058
625651,700000,2023-07-01,,9899,681
626724,32000000,2023-07-01,€34.20m,1010,1237
627097,375000,2025-06-30,End of loan,2352,10136
627163,2000000,2023-09-06,?,1147,601
627196,600000,2024-01-25,€1.30m,625,157
627221,8000000,2024-12-31,End of loan,609,720
627224,2500000,2023-08-01,€1.50m,1023,2423
627226,4000000,2024-06-30,End of loan,8970,418
627356,300000,2024-07-01,€350k,42,17
627442,24000000,2023-07-01,€24.00m,409,23826
627472,250000,2021-08-26,?,6954,239
627939,3500000,2024-01-30,€3.75m,172,1184
628451,32000000,2023-08-18,€62.10m,180,631
628498,200000,2023-06-30,End of loan,13222,714
629511,700000,2024-06-30,End of loan,13222,6767
629588,2500000,2022-08-30,€8.00m,415,18
629773,2000000,2023-07-01,,10789,1075
629775,200000,2023-07-01,?,6541,2311
629777,500000,2024-06-30,End of loan,192,197
630076,375000,2024-05-31,End of loan,1198,990
630995,1500000,2021-07-01,,2865,150
631002,4000000,2023-08-10,€6.50m,150,331
631007,3500000,2024-01-08,€4.50m,276,5
631404,450000,2024-06-30,End of loan,2995,1075
631440,25000,2024-06-30,End of loan,7976,3527
631693,200000,2022-07-01,,8880,1108
631922,3000000,2023-09-03,€9.83m,27221,18487
631923,550000,2024-01-30,?,18544,7732
631925,25000,2024-06-30,End of loan,68748,28844
631927,850000,2022-01-22,free transfer,8023,1114
631931,125000,2024-01-25,?,68028,26069
632349,400000,2023-07-01,,9252,31
632741,350000,2023-07-05,free transfer,8733,1176
632857,300000,2023-07-01,free transfer,31010,110302
632913,50000,2024-06-30,End of loan,13240,8494
633056,75000,2023-01-24,?,3233,12423
633228,100000,2024-05-31,End of loan,1211,349
633434,150000,2024-06-30,End of loan,13473,3840
633530,6000000,2023-07-01,free transfer,989,410
633546,350000,2023-01-17,€250k,23184,76
633645,50000,2024-05-31,End of loan,28457,987
633652,4000000,2024-05-31,End of loan,355,31
633668,6000000,2023-08-20,€5.00m,46,1025
633992,20000000,2023-07-07,€20.00m,1158,273
634105,800000,2023-07-26,,6182,1049
634117,200000,2021-06-30,End of loan,40175,8516
634131,400000,2022-07-01,,8516,331
634963,250000,2023-01-31,?,19657,369
635645,8000000,2024-06-30,End of loan,452,24
635888,200000,2022-09-08,?,715,1897
636093,1000000,2023-01-01,,8733,940
636686,50000,2023-07-21,free transfer,2464,7078
636688,4000000,2022-07-01,,2464,131
636697,400000,2024-06-30,End of loan,7077,3302
636703,300000,2023-07-01,,2464,131
638793,8000000,2024-01-05,€7.00m,2282,46
638964,100000,2024-02-01,End of loan,3371,9249
638990,350000,2022-08-19,free transfer,26985,13726
639184,75000,2023-01-09,?,17554,39252
639246,550000,2023-01-25,€2.80m,3301,371
639327,500000,2024-02-21,€500k,353,1293
639733,200000,2022-07-07,free transfer,2464,630
639928,700000,2024-06-30,End of loan,1322,197
640109,6000000,2024-06-30,End of loan,3911,46
640428,55000000,2021-08-31,€31.00m,273,418
641458,50000,2021-08-31,free transfer,6600,199
641537,15000000,2024-02-01,€10.00m,749,12
641576,500000,2024-07-01,?,24366,2424
643095,175000,2024-06-30,End of loan,8641,28893
644032,1000000,2022-02-03,€900k,1082,452
644401,12000000,2022-07-12,€19.00m,3008,1148
644408,50000,2022-01-01,,15644,443
644607,100000,2020-09-16,?,14761,1100
644771,13000000,2021-07-22,€23.00m,2282,15
645774,10000000,2024-07-01,€5.00m,86,60
645932,450000,2024-06-30,End of loan,24245,6890
646353,3000000,2024-05-31,End of loan,2288,1237
646478,400000,2022-07-01,,16104,190
646698,1000000,2024-07-01,,8817,515
646710,150000,2021-07-01,,6933,12124
646733,2000000,2024-07-01,free transfer,3524,1420
646750,1000000,2023-01-01,,6182,1049
646948,125000,2023-06-30,End of loan,37978,7775
647280,250000,2024-05-31,End of loan,1302,9262
647787,500000,2022-07-01,,10872,40
648032,300000,2024-01-29,End of loan,358,410
648046,600000,2022-07-01,,39336,1237
648195,55000000,2023-01-31,€121.00m,294,631
649016,12000000,2023-07-29,€29.10m,3302,800
649020,5000000,2023-07-01,€11.00m,347,543
649035,1500000,2023-07-06,?,2282,172
649452,10000000,2024-05-31,End of loan,1031,281
649490,2000000,2023-07-21,€1.30m,1245,2727
649568,75000,2023-01-01,,8943,5544
650249,500000,2022-07-01,,11008,41101
650256,75000,2023-07-01,,11998,41110
650568,300000,2022-07-01,,68780,294
650999,200000,2024-06-30,End of loan,2921,252
651005,4000000,2024-06-30,End of loan,1075,583
651269,2000000,2024-06-30,End of loan,865,1083
651731,1500000,2023-07-01,?,5225,197
651735,1500000,2024-06-30,End of loan,678,1083
652047,1100000,2024-06-30,End of loan,1496,197
652049,100000,2023-07-01,free transfer,473,1322
652054,200000,2021-01-01,,12795,197
652059,150000,2022-01-01,,6488,1322
652060,250000,2022-01-31,€80k,62,697
652275,6000000,2023-07-17,€15.00m,190,1082
652332,400000,2023-08-08,€300k,6767,3329
652633,450000,2024-05-31,End of loan,2760,43
652672,100000,2023-02-01,End of loan,3033,1519
652996,1000000,2024-06-30,End of loan,932,415
653415,2000000,2024-06-30,End of loan,2424,410
653877,75000,2024-06-30,End of loan,41556,7775
654049,475000,2024-06-30,End of loan,820,36
654173,200000,2023-09-01,free transfer,12124,10734
654982,100000,2022-07-01,,46736,1184
654986,500000,2024-06-30,End of loan,9202,157
654991,200000,2023-07-01,,11008,41101
655006,3000000,2024-01-22,End of loan,1041,631
655009,150000,2023-07-01,,52563,2727
655011,150000,2023-07-01,?,46736,52545
655012,1200000,2023-07-27,€1.50m,30857,968
655021,450000,2024-07-01,,46736,515
655135,100000,2022-01-01,free transfer,20924,7008
655139,150000,2024-01-27,?,38967,903
655300,200000,2023-01-01,,6483,197
655420,200000,2024-06-30,End of loan,2974,5026
655456,3000000,2023-08-31,€2.75m,121,416
655895,1000000,2024-06-30,End of loan,2381,36
655896,50000,2022-08-22,free transfer,41591,50349
655899,1600000,2022-09-01,€1.50m,114,1075
655902,1500000,2024-06-30,End of loan,968,141
656316,5000000,2024-06-30,End of loan,1245,631
656409,700000,2020-01-20,€900k,19309,8793
656441,4000000,2024-06-30,End of loan,244,114
656449,300000,2023-07-01,,515,41274
656681,12000000,2023-07-22,€20.50m,3948,15
657430,5000000,2023-08-10,€3.00m,3302,237
657625,1500000,2024-07-21,End of loan,419,16032
657742,1500000,2024-12-31,End of loan,4078,1025
657746,1000000,2023-08-04,€4.10m,3302,51828
658113,150000,2024-06-30,End of loan,3527,324
658115,400000,2023-01-01,,14707,2497
658529,400000,2023-08-01,free transfer,15136,3837
658533,1000000,2022-08-19,€500k,2778,520
658536,10000000,2023-06-30,End of loan,3948,1237
658693,5000000,2023-06-30,End of loan,260,409
658730,100000,2021-12-31,End of loan,4868,7146
658737,850000,2022-07-24,free transfer,10331,1465
658873,175000,2024-06-30,End of loan,2598,450
658874,225000,2023-01-01,?,450,5544
658899,50000,2022-06-30,End of loan,59177,450
658904,125000,2022-06-30,End of loan,2779,450
659089,15000000,2023-01-31,€22.70m,338,989
659264,4500000,2024-02-19,€4.60m,1286,978
659459,6000000,2022-08-04,€18.00m,405,631
659513,8000000,2024-06-30,End of loan,1096,16
659516,700000,2023-06-30,End of loan,1386,2919
659518,3000000,2024-06-30,End of loan,520,162
659520,150000,2023-07-01,,8524,244
659521,2500000,2024-07-01,free transfer,583,3840
659542,35000000,2023-08-20,€30.00m,969,826
659543,4000000,2024-06-30,End of loan,995,273
659713,100000,2022-07-01,,68780,10330
659787,100000,2024-12-31,End of loan,18231,2352
659804,150000,2023-07-01,,7119,110302
659813,8000000,2021-08-16,€6.35m,3938,15
660298,175000,2023-12-31,End of loan,8541,814
660342,3500000,2022-08-30,€1.40m,252,130
660746,475000,2023-07-01,free transfer,9715,3948
660867,11000000,2022-07-01,€11.60m,9875,1237
661053,10000000,2023-06-30,End of loan,383,29
661171,11000000,2023-07-01,€9.00m,1096,24
661368,250000,2024-06-30,End of loan,9109,6628
662140,50000,2023-06-30,End of loan,41556,3205
662242,4000000,2023-07-17,€1.50m,750,738
662261,5000000,2024-06-30,End of loan,1108,418
662334,400000,2024-11-30,End of loan,1189,9252
662458,450000,2024-01-09,free transfer,9961,47
662459,200000,2022-12-31,End of loan,32041,9961
662460,100000,2023-12-31,End of loan,32041,8172
662493,550000,2024-06-30,End of loan,601,603
663153,25000,2023-01-04,,35027,2817
663237,2500000,2023-07-01,€1.50m,1101,1096
663244,750000,2022-07-01,€190k,3268,2420
663890,250000,2024-06-30,End of loan,5776,865
664456,400000,2024-07-01,,62,515
664521,200000,2021-12-31,End of loan,9987,195
664783,25000,2021-08-13,free transfer,50309,9109
664809,500000,2022-08-01,€1.20m,5619,202
665048,400000,2022-07-01,free transfer,60551,10690
665390,2800000,2023-09-01,€5.80m,405,3008
665544,200000,2023-01-26,?,8541,13726
665571,250000,2024-06-30,End of loan,1496,5546
666234,18000000,2021-07-01,€15.00m,667,23826
666268,600000,2024-06-30,End of loan,814,62
666632,150000,2024-06-30,End of loan,8541,450
667121,5000000,2024-06-30,End of loan,1465,1075
667287,4500000,2024-05-31,End of loan,164,1237
667378,350000,2023-07-20,€350k,11338,202
667640,150000,2022-07-01,,5618,1005
667749,200000,2024-01-11,free transfer,44286,44006
667903,600000,2024-01-01,,43618,172
667967,50000,2022-07-01,,15439,738
668048,150000,2024-06-30,End of loan,37956,2381
668207,400000,2023-06-30,End of loan,6808,419
668267,25000000,2024-01-04,€18.00m,221,294
668276,2500000,2024-06-30,End of loan,11972,23826
668311,200000,2024-06-30,End of loan,20593,13726
668547,7500000,2024-06-30,End of loan,472,281
668587,1200000,2024-06-30,End of loan,520,10949
668782,200000,2023-09-08,free transfer,91868,5225
669366,5000000,2023-09-01,€8.80m,29,1003
669632,350000,2023-07-01,,7001,170
670061,150000,2023-01-06,,515,18231
670105,150000,2024-01-31,€700k,41110,687
670681,500000,2023-01-01,,10330,294
670688,3000000,2023-08-11,€12.50m,336,29
670710,200000,2023-01-01,,68780,10330
670717,3000000,2024-06-30,End of loan,3325,336
670840,250000,2023-01-11,,6945,873
670847,8000000,2024-01-08,€10.00m,681,417
670848,250000,2023-07-01,,9267,379
670858,18000000,2024-07-01,€32.50m,631,762
670882,4000000,2022-07-01,,1464,16
670883,1800000,2023-12-27,End of loan,677,9254
671518,450000,2025-06-30,End of loan,814,6541
671519,200000,2024-06-30,End of loan,7805,5546
671522,100000,2023-12-31,End of loan,7805,37466
671542,2000000,2022-07-30,€2.00m,62,1005
671546,50000,2023-07-01,,13925,6038
671547,100000,2023-07-11,€210k,5380,377
671548,225000,2024-06-30,End of loan,245,82
671649,15000000,2024-07-01,€15.00m,1075,621
671657,275000,2021-06-30,End of loan,2432,2423
671682,400000,2024-07-01,,46736,1184
671799,500000,2023-02-01,€500k,5411,272
671915,6000000,2024-06-30,End of loan,8970,506
672382,25000,2022-07-23,?,1114,22381
672803,2700000,2023-08-29,€5.40m,7775,273
672840,500000,2024-06-30,End of loan,1322,197
673067,200000,2023-08-11,?,3654,4000
673382,4000000,2023-01-01,€6.50m,62,1184
673450,200000,2024-02-06,?,13718,2311
673492,2000000,2021-07-01,,10330,294
674241,500000,2023-07-01,free transfer,26863,1147
674809,25000,2022-01-17,End of loan,3032,511
675565,500000,2024-06-30,End of loan,69,79
676042,800000,2023-06-30,End of loan,13222,368
676318,10000000,2024-06-30,End of loan,16795,985
676411,50000,2022-08-03,free transfer,20302,384
676476,500000,2024-06-30,End of loan,28643,1158
677512,8000000,2021-05-18,€7.27m,978,40058
677820,250000,2023-07-06,free transfer,855,10850
678100,1500000,2022-01-07,€2.00m,1059,1184
679709,300000,2023-08-22,€450k,2118,255
680506,1500000,2022-01-18,€3.10m,19309,8793
680806,800000,2022-09-01,€8.00m,9265,180
681829,600000,2024-01-30,free transfer,10331,2431
683538,100000,2023-07-01,,91911,4294
683545,100000,2023-01-23,free transfer,6112,5699
683571,2200000,2023-01-31,€5.00m,1416,1184
683895,2500000,2022-07-01,€2.60m,1245,1421
684062,800000,2024-06-30,End of loan,1162,3911
684210,6000000,2024-05-31,End of loan,399,989
684307,400000,2023-07-18,?,24366,23
684315,750000,2023-08-09,€1.00m,17,24
684348,1200000,2024-07-01,,10331,515
685106,300000,2022-07-01,free transfer,12605,2321
685302,150000,2022-06-30,End of loan,8541,6488
685805,100000,2021-07-01,,84728,2503
685887,1300000,2024-07-01,free transfer,2995,6890
686005,75000,2023-01-20,?,7175,23184
686462,175000,2024-01-30,?,503,1321
686965,800000,2022-08-20,€3.50m,8172,276
687529,400000,2024-01-01,free transfer,54478,28999
687609,400000,2024-01-11,,8519,368
687626,75000000,2023-08-14,€116.00m,1237,631
687671,400000,2022-07-01,free transfer,8377,4000
687743,600000,2022-08-07,free transfer,609,2423
688708,300000,2023-02-07,?,168,22431
689080,400000,2023-03-01,?,36228,76
689207,10000,2022-07-01,free transfer,24939,6248
689637,6000000,2024-07-01,€3.00m,131,150
690273,200000,2021-07-01,,68403,1465
690429,3000000,2024-06-30,End of loan,65,60
690799,7000000,2024-07-01,€3.00m,415,79
691316,6000000,2023-12-31,End of loan,537,244
691786,2500000,2023-07-01,€4.00m,10004,826
691892,3000000,2024-06-30,End of loan,4,24
692737,2000000,2024-06-30,End of loan,35,89
694509,1500000,2024-07-01,,415,515
695454,2000000,2024-06-30,End of loan,3329,543
696164,800000,2023-06-30,End of loan,4441,80
696324,500000,2024-05-31,End of loan,164,9252
696346,3500000,2024-05-31,End of loan,337,931
696589,4000000,2023-05-31,End of loan,1039,405
696693,250000,2023-07-04,?,7056,11282
696762,125000,2024-05-31,End of loan,1027,1123
697144,500000,2023-07-13,free transfer,10,759
697277,850000,2023-07-27,?,3828,475
697554,500000,2024-01-12,€70k,5689,9644
697917,100000,2023-08-25,?,41854,820
698259,700000,2023-09-01,€3.00m,678,410
698546,400000,2023-07-01,€225k,669,11998
698969,50000,2021-08-31,End of loan,32682,21101
699018,250000,2024-05-31,End of loan,355,984
699400,650000,2024-06-30,End of loan,6110,9644
699488,300000,2023-07-01,free transfer,9510,2300
699585,150000,2021-06-30,End of loan,28536,4000
699592,225000,2023-01-31,€325k,3349,2420
699771,150000,2024-01-12,free transfer,468,6182
699980,700000,2023-06-30,End of loan,7146,449
700010,400000,2023-06-30,End of loan,924,449
700264,25000,2023-09-05,free transfer,868,50838
700305,50000,2024-06-30,End of loan,70142,11282
700393,50000,2023-01-21,loan transfer,589,44031
700673,200000,2023-01-13,?,6477,2761
700804,200000,2023-07-01,free transfer,5699,88
700998,1500000,2024-06-30,End of loan,458,5
701757,500000,2023-07-01,,1463,33
702317,225000,2022-06-30,End of loan,1496,377
702662,50000,2023-07-22,free transfer,3679,7078
703240,125000,2024-06-30,End of loan,33734,6195
703475,300000,2024-05-31,End of loan,511,6945
703626,150000,2023-12-20,End of loan,3371,39336
704079,50000,2023-09-01,free transfer,5862,41110
704122,25000,2022-07-21,free transfer,14848,9439
704155,1500000,2024-06-30,End of loan,11273,1162
704156,2500000,2024-01-24,€2.00m,82686,1047
705991,200000,2020-11-30,,43562,157
706024,1500000,2023-07-01,€250k,4634,269
706063,300000,2023-07-01,,54525,475
706138,300000,2023-06-30,End of loan,13222,237
706793,300000,2023-07-07,€75k,5546,1496
706815,500000,2024-05-31,End of loan,1042,9252
707159,475000,2023-06-30,End of loan,384,475
707242,5000000,2024-06-30,End of loan,1158,417
707327,350000,2024-06-30,End of loan,5546,197
707329,225000,2024-06-30,End of loan,5545,6483
707344,200000,2024-12-31,End of loan,1897,6483
707347,300000,2024-06-30,End of loan,20063,5026
707447,3500000,2023-01-01,€5.00m,8793,865
707621,400000,2023-07-04,?,46736,968
707731,175000,2023-06-30,End of loan,13299,814
707777,25000,2023-06-30,End of loan,52563,475
707803,100000,2024-07-01,?,52563,9010
707809,100000,2023-07-01,,52563,2727
707844,11000000,2024-06-30,End of loan,1096,2727
708072,250000,2022-07-01,,11008,41101
708265,18000000,2023-08-31,€45.00m,1041,583
708300,125000,2024-06-30,End of loan,28596,37465
708370,50000,2023-07-01,free transfer,17676,8506
708454,1200000,2024-06-30,End of loan,968,2282
708534,150000,2022-06-30,End of loan,41403,8384
708635,100000,2024-06-30,End of loan,41110,2239
708678,6000000,2023-09-01,€8.00m,244,1158
708681,400000,2024-06-30,End of loan,625,244
709726,15000000,2024-07-01,€16.50m,583,24
709727,300000,2022-08-09,free transfer,16672,11273
709767,500000,2023-07-01,€640k,3610,54704
709957,2500000,2024-06-30,End of loan,3368,131
709969,3000000,2023-07-03,free transfer,2464,1050
709985,200000,2023-07-01,,5618,1005
710004,3000000,2024-06-30,End of loan,1049,6767
710007,50000,2022-07-01,,6767,92878
710131,100000,2024-06-30,End of loan,53283,2503
710407,250000,2024-06-30,End of loan,13299,6541
710409,200000,2024-06-30,End of loan,7805,5546
710410,150000,2024-06-30,End of loan,3795,8943
710474,600000,2024-06-30,End of loan,12567,366
710484,200000,2024-06-30,End of loan,3679,7078
710677,500000,2023-07-01,,8516,331
710679,800000,2024-06-30,End of loan,10718,331
711337,7500000,2020-09-09,€8.80m,3234,720
711517,4000000,2022-01-28,€6.68m,2440,82
711544,700000,2023-08-15,€1.00m,6945,1041
711625,3500000,2024-06-30,End of loan,3709,368
711969,10000000,2024-06-30,End of loan,1132,273
711976,7000000,2023-07-02,€14.00m,26,826
711996,200000,2021-07-01,,8154,273
711999,9000000,2023-08-01,€27.00m,273,631
712086,300000,2023-06-30,End of loan,28107,354
712880,150000,2022-01-24,?,2038,687
712911,75000,2022-07-01,?,23075,1005
713644,12000000,2024-07-01,€13.00m,16795,27
714148,275000,2022-06-30,End of loan,892,715
714458,100000,2023-05-31,End of loan,2454,39341
714460,50000,2022-07-01,,6199,370
715470,500000,2024-06-30,End of loan,408,416
715508,50000,2021-08-01,,35029,76
715679,100000,2024-06-30,End of loan,3679,1244
715683,500000,2024-06-30,End of loan,2464,1244
716276,3500000,2024-06-30,End of loan,1050,543
716680,175000,2024-06-30,End of loan,13753,17686
717390,100000,2023-01-01,,36949,338
717411,400000,2023-07-01,,54704,1148
